sleep_hours,daily_exercise_mins,screen_time_hours,diet_quality,stress_level,productivity,mood
5.53,58,4.69,4,8,3.73,3.99
10.2,5,7.43,4,7,4.92,4.54
6.5,15,2.25,6,6,3.85,3.6
6.54,8,4.17,4,7,4.16,5.07
6.48,14,0.5,5,8,3.97,4.05
6.03,16,3.6,5,5,3.69,5.83
5.91,1,3.77,1,10,2.86,2.79
6.21,5,6.94,6,10,3.17,3.73
4.95,24,2.59,7,7,4.23,3.93
5.82,30,5.37,10,5,7.25,6.17
9.92,17,2.46,7,5,5.75,7.08
8.1,6,4.18,4,6,4.55,5.63
8.39,10,8.15,5,6,4.13,5.53
8.77,2,7.59,9,6,6.96,6.13
9.75,61,7.92,7,6,6.54,7.01
4.34,41,4.8,8,7,5.61,4.61
5.16,1,3.58,5,6,4.39,5.36
5.79,4,4.57,6,10,4.13,3.87
6.3,17,4.93,6,8,4.92,5.08
6.55,5,4.78,8,6,3.94,3.68
6.33,54,2.58,5,7,4.14,5.35
7.33,28,2.5,7,5,6.11,6.21
7.05,6,2.81,6,5,5.39,6.85
5.92,0,6.14,4,10,2.57,3.11
3.74,32,6.36,6,7,3.97,5.28
5.51,11,10.37,8,7,4.25,4.77
6.18,21,4.85,6,7,5.38,6.0
6.63,7,2.42,5,6,4.87,5.03
5.31,3,3.04,9,6,5.45,4.98
6.26,22,3.68,7,6,4.62,6.45
5.3,12,7.01,4,8,3.26,3.26
6.81,5,5.47,5,7,3.78,4.21
5.39,3,1.31,6,6,4.59,4.88
5.73,17,3.89,6,5,4.79,4.9
5.04,26,1.06,7,6,5.49,5.52
6.77,7,5.18,6,7,5.54,5.03
5.7,27,2.59,6,6,4.81,5.37
8.36,4,2.78,6,5,3.94,6.16
7.61,8,0.5,7,6,6.62,4.81
6.9,27,5.51,5,7,5.12,3.12
5.8,22,6.42,6,9,3.56,4.55
7.57,6,2.61,6,8,7.97,4.55
8.04,3,3.68,5,6,5.06,4.47
7.21,1,3.04,7,6,4.81,5.24
9.41,36,3.56,7,5,6.12,6.83
7.69,2,2.36,2,7,4.81,3.95
8.37,2,1.8,6,4,5.3,6.46
7.2,5,6.74,9,7,4.35,5.03
8.01,12,0.5,9,4,7.48,8.31
5.8,31,5.01,7,8,4.73,5.66
6.31,6,4.57,8,6,4.81,5.16
7.52,16,7.31,6,8,5.37,6.56
7.51,2,3.53,7,6,5.42,3.65
7.76,12,3.26,6,7,4.93,6.16
8.65,4,2.38,7,6,5.61,6.05
4.86,5,4.71,9,6,5.22,6.19
5.54,9,2.58,8,6,5.92,4.91
7.34,29,1.74,5,7,5.39,4.19
5.91,27,2.53,9,6,6.95,6.08
11.0,11,2.11,6,4,5.66,6.42
7.77,3,1.99,7,6,4.87,5.95
6.88,7,4.17,6,6,3.6,5.33
6.23,14,3.61,7,7,4.61,3.8
6.28,41,5.1,7,8,6.21,5.88
7.05,69,4.29,8,6,6.58,3.95
7.17,20,1.59,5,6,5.64,7.53
6.31,9,0.5,8,6,5.73,5.89
6.59,24,1.89,2,9,3.28,3.09
9.02,8,5.53,5,7,6.17,3.95
9.08,20,5.48,4,5,4.88,5.82
7.38,6,5.97,7,6,5.04,5.71
4.99,6,5.68,8,8,5.8,4.6
7.81,2,6.17,6,6,5.39,4.9
9.33,11,4.81,8,5,6.93,7.13
9.05,19,7.61,5,6,4.89,3.55
8.1,31,4.59,3,8,3.51,3.43
9.13,33,8.0,7,7,4.78,6.47
7.08,98,2.75,8,4,6.37,6.46
7.94,2,2.7,6,7,4.94,5.91
5.98,14,3.62,9,7,5.34,4.79
7.44,15,3.93,7,7,5.46,5.41
8.99,33,3.36,7,5,6.36,6.04
6.12,6,5.08,5,10,4.29,5.26
5.71,1,3.8,4,6,4.18,3.69
7.15,8,2.79,6,6,5.8,6.08
6.66,83,3.21,9,5,6.92,6.96
7.97,46,6.44,6,8,5.35,4.64
6.32,10,4.63,5,7,3.86,4.75
9.58,42,0.65,4,6,6.27,6.11
5.07,1,7.02,7,7,3.26,3.27
8.88,8,4.87,4,7,5.76,4.66
5.85,26,5.28,7,8,5.42,4.88
4.31,5,5.86,5,8,3.25,4.71
7.36,4,5.96,6,8,4.34,5.49
6.62,40,2.16,7,7,6.12,5.2
5.34,19,1.86,4,7,4.03,2.79
4.48,90,8.79,6,7,5.25,5.6
6.99,3,2.6,3,7,4.88,4.57
8.46,9,4.76,6,6,4.83,4.28
7.88,7,7.26,7,8,3.91,4.09
7.09,42,3.11,7,5,5.72,5.34
7.72,6,3.28,8,6,6.35,7.16
6.96,9,5.85,7,7,4.91,4.46
4.86,3,4.43,5,8,4.42,3.12
4.87,30,4.99,3,10,2.37,1.08
6.7,5,3.84,8,6,4.02,5.42
6.76,1,2.95,5,6,4.68,6.4
8.28,11,3.33,3,7,3.81,5.26
8.14,10,6.39,9,6,5.59,6.59
7.91,4,3.41,6,5,5.24,5.04
6.58,3,4.86,7,5,5.84,4.0
4.93,45,2.06,6,7,5.26,5.34
7.62,1,8.08,6,8,4.21,4.59
7.79,2,4.64,5,7,5.54,5.24
3.42,6,4.68,5,8,4.78,1.74
5.75,61,5.85,10,5,6.16,6.84
5.96,2,3.04,3,5,4.92,5.58
7.18,34,6.39,5,7,6.27,4.21
5.79,45,0.97,4,5,5.35,2.56
6.94,9,2.77,7,6,5.08,6.44
6.68,7,2.4,5,5,5.22,2.34
6.76,23,0.5,5,6,4.38,6.07
5.93,24,2.94,7,6,4.65,5.19
6.04,30,3.9,9,5,5.5,8.04
5.38,36,1.82,5,8,4.42,3.28
7.57,6,1.53,3,5,4.87,4.95
7.86,23,4.08,6,4,4.95,4.23
5.84,3,3.84,8,5,6.39,6.58
9.28,14,3.47,6,7,5.57,6.36
6.53,19,1.47,7,5,5.17,5.94
9.3,4,3.21,5,7,6.46,6.27
6.04,2,2.67,10,5,6.42,4.88
3.96,4,4.17,7,9,4.1,4.42
7.6,11,2.88,5,5,5.43,6.77
7.37,44,3.92,5,7,5.15,4.13
7.05,15,1.38,6,7,5.1,6.06
6.04,28,1.21,7,4,5.74,6.24
6.95,4,5.12,4,6,4.91,3.83
6.23,2,5.53,6,7,3.91,4.56
6.55,5,3.21,7,7,5.33,7.28
8.26,8,4.06,7,5,5.28,6.34
7.28,16,3.1,7,7,6.37,7.16
7.91,43,6.19,9,7,5.88,6.22
6.65,11,3.59,1,8,3.1,3.76
6.49,15,3.0,6,7,3.49,4.68
5.27,0,5.93,2,10,2.33,3.01
6.44,1,2.45,6,7,5.38,4.15
3.0,2,4.31,8,8,4.93,2.8
6.11,24,1.9,6,6,3.66,4.64
6.88,13,5.33,4,6,3.57,5.95
7.85,4,5.63,7,6,5.68,3.87
6.6,18,1.42,6,7,4.7,5.23
7.52,16,1.11,6,7,7.01,5.3
3.73,2,4.58,10,7,5.12,5.1
6.91,20,7.88,3,8,4.61,3.05
4.48,29,5.77,5,9,4.45,4.59
5.19,7,3.58,7,6,4.65,4.76
6.72,23,2.29,8,5,5.25,7.74
8.91,4,1.57,4,4,7.16,4.57
7.56,28,5.43,5,8,4.33,5.5
7.03,49,5.85,6,5,4.99,5.52
6.97,12,2.74,6,7,5.16,4.75
5.93,6,3.51,7,9,4.26,3.52
6.18,10,4.09,6,7,3.91,6.46
7.64,6,7.63,7,6,5.29,4.78
4.92,0,4.13,4,8,3.61,3.94
7.89,21,2.04,6,4,5.92,5.38
6.42,1,1.69,6,5,3.97,6.03
8.24,5,2.18,8,4,5.22,5.65
8.44,26,6.53,10,4,6.65,8.39
4.49,22,5.03,8,7,5.49,4.0
6.13,2,3.31,5,4,5.39,4.9
5.72,22,0.5,7,4,5.48,5.63
4.28,53,2.29,6,8,3.62,4.17
5.45,2,4.69,5,10,4.28,2.96
10.66,11,4.7,5,6,7.24,5.77
7.91,26,4.69,5,6,5.75,5.42
9.88,22,1.31,4,6,6.96,4.9
8.24,5,4.35,4,8,5.11,3.98
5.89,4,2.05,7,5,6.25,4.26
6.43,31,4.0,5,6,5.06,4.83
7.88,63,2.46,6,7,4.79,7.58
7.66,29,6.14,4,6,4.87,4.9
6.13,66,4.67,7,8,5.67,4.51
4.74,19,3.71,5,8,3.06,3.89
11.0,53,6.76,4,8,4.14,6.43
6.79,23,3.26,9,6,5.95,6.42
6.51,48,1.17,6,7,5.49,5.91
7.17,4,6.11,5,6,4.59,3.41
6.64,34,4.5,6,7,6.0,5.57
7.18,4,3.36,5,8,5.2,5.07
8.93,1,2.71,7,5,6.84,5.44
6.81,15,5.02,3,6,4.92,5.97
5.26,8,5.63,3,7,3.18,1.95
6.76,1,2.47,6,4,4.98,6.48
6.3,79,5.13,3,7,4.05,4.08
9.14,22,4.5,3,5,5.68,4.94
8.76,46,2.34,8,4,5.56,7.29
7.16,140,4.01,6,8,6.0,4.69
5.08,10,2.91,6,8,4.02,6.53
5.16,6,6.48,4,9,3.02,3.54
7.02,4,2.7,9,6,5.81,4.92
7.5,14,7.02,8,5,5.0,5.62
6.44,19,4.26,4,6,5.2,4.34
6.28,13,0.51,6,6,5.74,5.23
6.11,10,0.5,5,6,5.31,4.05
6.96,4,3.58,6,6,5.54,6.02
3.43,12,6.67,8,9,5.61,5.02
5.35,2,6.46,5,9,3.7,5.3
6.06,40,4.33,8,7,5.33,5.82
8.81,1,2.53,3,8,6.01,5.56
5.78,10,3.17,5,4,4.42,6.11
7.27,2,4.41,5,9,3.89,2.98
7.34,30,6.17,5,8,5.2,6.58
8.95,8,5.14,6,6,5.58,6.31
8.89,2,5.94,6,5,6.92,5.14
6.91,15,5.29,6,7,5.06,4.79
6.29,50,5.88,8,6,5.33,5.35
6.0,48,0.5,7,7,6.1,4.51
6.64,6,2.21,3,8,3.08,5.03
6.35,25,1.79,6,5,4.88,6.93
7.83,1,1.6,5,4,5.95,3.74
7.63,3,4.01,7,6,4.62,7.02
7.89,14,1.11,8,6,5.76,6.19
8.89,5,2.11,8,5,6.98,7.01
9.79,32,3.8,9,3,8.14,6.67
7.19,53,0.79,7,5,6.74,6.11
8.65,0,3.03,8,6,4.16,7.39
6.47,5,5.28,5,7,4.57,3.35
8.78,12,1.55,6,5,6.76,6.53
8.59,17,5.59,7,8,6.89,6.53
8.51,50,2.39,7,4,5.69,6.23
7.14,44,4.54,4,8,3.69,3.7
6.0,20,1.79,4,7,4.52,4.13
4.91,6,4.91,3,8,2.22,4.61
6.94,31,3.39,7,6,5.35,6.21
9.3,5,4.93,4,7,5.31,6.03
6.54,67,2.91,7,7,6.36,4.06
8.18,0,5.11,7,6,5.79,5.32
8.27,17,5.69,6,7,5.92,5.22
6.57,2,4.24,7,7,5.53,4.09
8.97,10,3.04,8,4,6.61,6.25
3.0,20,3.53,8,6,4.61,4.66
5.17,23,1.47,2,9,4.52,2.55
5.63,31,4.41,7,7,5.4,4.67
5.77,18,5.25,7,6,5.43,5.73
7.5,6,7.13,7,5,5.42,4.99
7.44,44,6.62,7,6,4.61,6.51
7.59,33,2.05,5,4,5.42,5.35
7.89,3,4.42,2,9,4.0,3.13
5.57,35,3.73,5,7,5.34,5.57
5.17,72,6.44,3,9,4.97,3.76
7.59,20,2.58,3,6,4.44,2.36
6.05,7,5.76,8,9,5.45,3.22
4.64,19,2.03,5,8,3.3,3.32
8.46,8,3.79,6,5,5.8,5.34
9.09,23,2.23,6,5,6.76,6.38
9.34,16,0.5,8,3,8.37,7.22
7.28,53,2.19,6,6,4.95,4.92
7.94,19,3.48,5,7,4.27,5.06
9.05,5,6.85,9,6,7.39,6.18
6.04,26,1.83,5,6,5.96,4.29
8.67,7,2.79,7,7,5.83,5.41
7.41,6,1.12,7,3,6.26,8.42
8.37,10,6.31,4,7,4.34,3.72
7.28,0,3.08,8,6,5.41,4.93
8.94,70,3.32,8,6,5.57,6.75
7.34,15,3.3,4,7,4.58,5.75
4.77,30,0.5,6,8,4.58,4.39
9.18,6,1.07,8,6,7.81,6.76
5.58,27,2.1,3,7,5.05,5.52
8.88,17,5.23,7,5,6.34,6.41
6.86,11,0.5,4,5,4.14,3.97
8.76,71,5.08,5,5,5.66,7.08
8.7,14,4.69,6,5,5.48,5.82
7.65,21,0.5,4,5,5.92,4.88
7.76,0,3.37,4,5,3.59,3.97
7.63,7,6.33,6,8,4.58,4.97
3.98,44,1.86,8,6,5.01,4.36
7.18,28,2.9,7,4,4.76,5.87
5.33,15,9.52,3,9,3.67,2.77
7.26,46,4.65,7,6,4.01,6.68
5.29,13,3.48,6,7,4.22,3.31
5.22,17,3.05,5,7,4.15,3.49
9.41,10,4.75,5,4,6.73,6.31
8.6,19,5.37,7,7,6.11,5.37
6.99,8,0.5,3,6,3.14,3.71
7.28,10,0.5,5,4,4.66,5.4
6.63,68,2.0,4,7,3.91,4.59
7.85,2,3.69,5,6,4.85,3.86
5.99,2,4.15,7,7,4.13,3.03
8.49,1,0.59,6,8,5.17,6.64
6.62,8,3.59,7,5,4.45,5.92
6.37,10,3.86,2,9,2.88,4.6
7.03,2,2.3,6,6,5.56,3.84
6.11,16,2.93,6,6,5.38,6.63
7.49,18,2.55,3,8,3.61,4.19
6.19,28,4.93,5,8,2.62,2.91
7.7,75,4.01,6,8,6.45,6.29
8.82,19,1.72,7,5,6.16,5.78
5.92,2,5.91,7,9,3.82,5.7
6.8,2,1.27,2,7,3.06,2.86
7.69,30,0.57,5,5,5.31,6.35
6.35,21,3.51,3,8,3.81,2.58
7.7,4,3.5,6,6,5.67,5.09
7.83,6,4.15,5,5,6.69,5.8
8.62,28,1.64,5,6,5.15,6.72
6.09,17,5.79,10,5,6.71,4.21
5.59,18,7.43,4,9,3.11,3.85
6.54,5,3.96,6,6,4.45,5.68
5.55,20,4.63,7,6,3.48,4.51
7.85,29,0.5,7,4,5.01,5.9
5.26,43,3.13,7,8,3.47,2.99
10.5,27,2.61,7,5,7.64,7.13
8.94,17,2.28,5,8,5.67,5.24
7.02,22,2.68,6,7,6.22,4.64
8.3,13,2.88,5,6,4.28,4.93
4.54,5,1.09,5,5,4.06,3.45
10.79,43,3.03,4,5,5.98,6.53
6.11,15,1.92,7,6,5.08,5.32
6.82,18,5.58,8,4,4.71,6.19
4.22,92,4.66,5,7,5.22,4.52
7.73,84,4.66,6,7,5.04,6.47
5.34,18,5.95,9,6,4.82,6.52
7.15,1,2.35,8,4,6.79,5.2
6.18,10,4.54,8,7,5.2,4.49
5.38,55,6.14,6,7,5.37,4.44
5.79,7,2.21,5,7,4.24,3.77
7.34,144,0.5,5,6,7.31,7.42
5.08,2,2.62,6,6,4.71,4.6
5.88,17,5.91,7,8,3.06,4.13
7.99,14,2.09,4,7,3.72,4.95
10.9,6,3.07,8,4,6.28,7.19
7.72,59,2.44,9,6,6.55,7.0
5.62,19,3.62,7,8,3.96,4.76
6.45,5,1.9,9,5,6.62,6.06
7.05,10,1.03,7,5,5.98,6.49
6.48,26,3.12,6,7,4.82,4.34
8.35,7,3.46,6,6,5.52,5.33
7.33,42,6.23,5,7,5.97,5.57
8.36,4,4.13,6,5,4.36,6.07
6.53,6,1.66,4,7,4.98,3.38
8.99,3,2.54,6,7,5.74,4.94
6.75,2,5.43,4,8,5.99,2.95
5.54,7,3.15,5,7,4.99,3.97
10.27,142,1.81,8,5,8.53,8.95
4.26,2,4.16,8,8,4.16,4.91
5.89,5,2.42,4,7,4.55,3.95
6.06,6,4.96,8,6,4.43,3.96
10.76,19,4.73,5,6,4.71,7.02
9.71,27,1.71,5,5,6.18,5.77
9.24,28,7.57,9,6,6.65,6.46
6.5,0,3.75,4,6,3.28,3.97
10.64,21,0.5,3,5,4.56,4.66
7.55,20,4.76,5,7,5.24,6.15
8.47,15,0.5,5,7,5.89,6.82
7.27,10,6.08,5,9,3.74,4.27
6.93,32,4.11,3,7,3.27,2.99
6.62,8,3.71,7,6,6.01,6.14
6.69,5,3.83,9,6,6.28,6.38
7.91,7,5.0,7,8,5.28,5.26
7.55,12,2.87,6,5,7.25,7.62
6.95,5,3.81,7,4,5.73,6.37
9.26,19,4.07,6,6,5.76,5.19
3.0,43,0.5,6,6,3.79,2.89
7.76,18,5.02,6,7,4.88,4.92
8.08,12,5.36,6,7,4.1,6.98
8.72,32,4.73,5,6,4.94,5.26
6.9,28,4.59,3,7,5.48,4.12
7.31,9,7.02,9,5,5.88,5.12
8.48,19,3.74,7,6,6.26,5.61
9.24,26,3.81,5,4,4.59,5.89
6.55,6,2.53,7,5,6.61,5.58
7.4,9,0.5,4,5,5.51,4.83
9.52,2,4.75,7,6,5.67,6.0
3.81,88,2.74,7,7,6.26,4.39
5.96,2,0.5,8,7,3.93,5.96
9.2,4,3.68,7,4,7.94,7.27
8.64,13,3.62,6,5,5.55,6.95
7.78,40,3.37,8,6,5.06,5.4
6.33,9,4.1,5,8,3.71,3.15
5.68,29,0.71,7,5,4.42,5.42
6.11,23,5.81,5,6,5.18,5.28
9.32,20,4.7,6,8,5.2,5.7
6.06,37,6.32,9,5,4.05,5.48
7.15,0,2.72,7,4,4.3,6.15
5.87,53,4.69,8,6,4.25,7.74
8.26,35,0.5,8,5,7.27,5.64
6.19,56,2.16,6,5,5.75,6.57
6.85,32,1.09,4,7,3.92,4.38
4.47,42,4.35,3,7,3.31,2.96
4.58,5,1.62,4,8,3.53,4.22
7.01,8,2.96,6,7,4.56,4.83
5.01,8,3.82,2,8,2.61,1.96
10.16,2,3.02,6,6,5.48,6.15
3.91,26,1.2,7,6,5.98,4.79
5.8,3,7.12,3,6,3.18,3.54
7.03,1,4.06,8,6,6.64,5.71
6.45,30,7.14,5,8,4.0,4.07
5.34,47,1.77,3,8,4.5,4.63
5.56,29,3.08,3,9,4.49,3.81
5.51,35,4.0,6,6,4.81,3.5
6.57,18,6.89,6,7,4.29,3.32
9.93,44,7.13,6,5,6.7,7.61
7.12,14,2.96,8,5,5.47,6.65
8.77,89,2.37,6,8,6.13,6.49
7.76,2,3.82,5,6,5.51,4.6
8.67,33,6.23,5,6,4.87,5.77
3.0,21,4.1,8,7,5.2,5.15
6.54,17,4.47,4,8,4.38,4.31
8.96,26,6.21,6,7,5.48,6.2
6.14,37,5.89,6,8,4.88,6.26
9.64,40,5.97,8,7,5.53,5.65
9.23,4,5.24,6,8,6.0,5.32
6.3,4,6.7,4,7,4.16,4.81
6.25,0,1.57,6,7,6.27,4.06
5.48,3,8.5,7,6,4.8,4.44
6.06,6,6.12,6,9,3.81,2.85
5.15,26,3.68,8,5,4.32,6.99
7.64,13,6.22,4,6,4.06,4.29
4.82,28,3.31,6,7,5.12,4.37
7.91,13,4.95,6,7,5.28,4.8
7.94,16,5.18,7,5,4.53,5.95
4.51,2,5.72,8,7,3.15,4.7
9.32,30,3.08,6,4,7.29,4.9
7.77,28,5.77,5,7,4.81,3.63
8.12,7,3.12,6,7,5.17,6.25
5.86,8,5.46,4,8,3.57,4.61
7.93,5,3.96,5,6,5.14,5.66
8.69,34,0.5,7,6,6.75,5.07
6.85,27,2.53,7,7,4.97,6.35
10.0,19,5.7,5,5,6.63,4.79
7.07,5,3.39,5,6,3.73,4.5
8.71,4,6.43,5,6,6.02,4.52
7.44,1,1.57,5,7,5.09,7.3
7.88,1,5.39,6,4,4.45,5.56
4.49,4,3.9,8,8,5.5,4.54
7.56,2,3.51,8,5,6.03,6.24
5.9,16,1.64,4,6,5.08,4.86
5.73,9,4.42,7,7,3.14,4.11
9.62,12,1.98,7,5,5.78,7.61
6.68,18,2.73,6,7,4.75,4.82
5.5,22,3.72,4,9,3.8,1.81
6.46,21,3.27,5,7,5.2,3.91
5.05,6,6.06,7,8,4.81,5.95
9.15,33,0.5,5,5,4.36,6.59
5.96,50,3.64,6,7,4.54,4.71
7.79,8,3.27,4,6,4.43,5.46
9.03,0,3.98,5,6,5.54,4.25
6.25,46,2.91,4,5,5.53,5.46
7.8,51,6.05,6,8,5.89,6.58
5.45,1,3.48,5,7,4.68,3.51
10.67,0,4.27,6,6,5.78,6.77
8.4,34,5.78,5,8,5.49,6.08
6.71,7,4.1,6,5,3.7,3.42
5.84,49,1.46,9,5,6.49,5.45
6.83,5,3.15,5,7,5.66,4.45
6.49,39,3.75,7,6,4.28,6.05
9.93,1,0.71,5,3,6.14,6.51
5.16,6,2.58,6,8,5.07,4.36
7.2,72,3.86,7,7,6.38,5.92
6.97,5,8.02,7,7,5.67,4.41
6.82,3,4.74,7,5,5.37,4.07
6.84,39,4.32,8,5,6.91,6.11
6.83,3,7.38,7,7,5.15,4.8
8.31,2,5.18,8,5,5.75,6.11
7.91,8,5.46,6,7,5.2,5.0
7.63,20,3.19,5,7,5.59,5.54
3.0,25,1.47,7,7,4.1,3.19
7.45,43,4.52,5,9,4.63,5.12
4.52,16,7.64,7,7,4.12,3.14
7.97,10,7.03,4,6,3.33,4.86
9.21,9,5.32,5,7,4.22,5.62
5.61,38,2.63,5,7,3.65,3.61
6.61,26,0.9,7,4,6.13,6.71
6.1,47,2.36,5,6,6.22,5.5
8.85,67,4.44,6,4,5.89,6.07
7.14,7,3.06,6,6,5.04,4.8
9.59,15,6.0,8,6,6.41,6.43
7.62,20,1.02,7,4,4.43,5.24
7.36,4,3.74,7,5,5.64,5.24
7.1,1,2.47,6,5,6.03,6.14
8.23,40,5.98,5,8,4.4,6.13
4.39,15,5.09,4,10,3.01,4.39
7.13,17,2.34,6,4,6.02,6.14
6.89,16,5.71,3,6,3.47,4.19
8.09,28,0.75,6,5,5.84,5.55
6.72,3,0.5,6,4,5.96,4.78
5.44,19,2.23,3,9,2.15,3.37
7.01,13,0.5,6,3,5.84,6.21
5.38,45,3.77,6,6,4.47,4.88
4.11,15,3.84,10,6,5.85,5.11
8.09,57,3.19,6,7,7.08,7.51
7.87,9,5.08,8,6,4.64,4.76
7.7,68,2.55,7,6,5.12,6.68
8.95,42,1.4,6,5,5.75,4.7
6.0,18,2.41,7,7,5.4,4.81
4.85,9,1.56,3,8,3.4,2.63
6.89,9,2.78,6,7,6.01,4.91
6.48,30,5.19,7,7,4.08,5.13
5.74,17,0.5,4,8,3.5,3.25
6.88,10,3.32,6,4,6.58,4.7
6.08,20,5.92,6,6,4.56,4.04
4.25,26,6.14,6,9,5.23,5.74
6.34,0,2.64,4,9,4.43,2.86
5.3,2,8.43,5,9,3.53,3.9
7.35,2,1.9,5,6,5.34,3.27
6.02,5,3.54,7,7,3.48,4.77
8.67,11,1.66,6,7,6.45,6.72
9.41,33,4.87,6,6,6.17,7.02
8.02,9,9.6,6,7,3.32,4.97
4.67,0,7.69,4,9,3.01,3.61
9.26,13,5.69,5,7,5.05,5.34
9.36,114,2.79,5,7,7.39,6.48
7.03,9,3.66,1,9,2.86,2.19
8.98,65,6.23,6,7,6.22,5.05
6.17,2,5.5,6,8,3.77,4.28
4.2,4,4.17,8,7,2.85,5.54
5.86,26,4.28,7,7,3.85,5.89
9.59,14,6.11,7,8,5.59,5.01
4.76,29,6.61,4,8,3.27,3.57
7.0,40,1.0,8,4,6.55,7.7
7.05,6,4.45,6,6,4.58,5.71
6.23,23,5.16,5,8,3.5,4.46
6.33,19,2.94,5,7,4.35,3.97
7.11,40,6.56,5,5,3.79,5.34
6.16,11,3.42,6,8,4.44,5.34
4.87,1,6.61,4,8,1.62,3.19
7.32,17,3.26,6,7,5.32,5.47
8.61,64,4.52,6,6,6.32,5.42
8.3,0,4.47,7,3,6.77,6.55
5.79,5,7.33,6,5,4.07,4.49
5.12,8,5.48,3,7,3.84,2.79
6.57,29,3.08,5,8,3.39,5.49
9.35,8,3.46,4,4,5.7,6.57
7.97,5,3.45,5,8,4.23,3.37
8.06,21,4.04,4,5,4.65,4.75
8.33,1,2.11,10,2,8.11,6.78
7.63,4,3.84,5,7,4.16,4.7
7.18,10,6.74,7,7,5.3,5.62
7.99,9,6.65,5,5,4.98,3.83
6.18,9,0.87,6,5,5.7,5.94
4.88,2,0.55,5,7,3.29,3.51
8.08,9,2.81,5,6,4.07,4.57
8.86,32,0.5,5,6,4.91,6.2
5.32,11,1.47,7,6,3.79,6.1
8.23,18,4.7,6,7,4.99,5.77
9.52,4,3.92,8,3,6.47,6.91
7.0,1,0.56,6,6,5.57,4.63
5.77,42,6.34,6,6,5.2,4.83
7.18,8,3.16,6,7,3.82,4.67
6.17,9,2.96,7,7,5.26,3.91
6.07,42,6.03,6,6,4.36,5.09
7.65,25,4.82,8,6,6.22,6.83
4.59,28,3.92,10,7,3.49,5.32
4.83,23,3.01,7,7,4.46,6.13
7.03,2,5.14,7,6,5.23,4.94
6.97,63,3.13,2,7,4.15,3.58
7.52,48,3.54,8,7,6.02,8.03
9.81,5,1.65,8,3,7.63,7.18
7.16,33,6.29,9,6,5.65,5.92
7.9,11,7.11,7,6,5.94,5.62
5.54,23,4.42,4,8,4.37,3.96
8.15,4,3.03,4,8,4.05,4.22
6.21,15,5.87,4,7,2.17,4.11
7.11,3,5.18,6,7,4.74,4.46
6.84,15,3.11,5,7,5.56,3.7
8.55,6,6.3,8,5,6.7,5.68
5.04,12,3.15,5,6,4.41,3.44
3.58,22,1.43,5,8,3.29,3.57
6.68,42,3.87,6,6,5.75,4.77
7.7,4,6.17,5,5,3.9,6.43
7.23,45,4.21,4,6,5.21,5.08
8.85,10,1.65,3,7,5.56,3.15
7.66,37,3.19,8,5,6.11,5.23
6.15,14,6.39,4,9,2.92,3.79
3.51,40,4.55,5,7,3.74,4.23
6.64,22,3.96,5,7,4.86,4.96
8.54,14,3.74,2,7,3.67,4.76
6.41,7,6.16,7,7,4.42,4.33
7.04,69,6.03,9,5,6.98,8.2
7.63,32,1.2,8,5,6.93,5.86
5.48,10,5.88,5,10,3.68,4.42
7.93,4,5.03,8,6,5.04,4.71
9.46,30,7.19,3,9,3.05,3.47
6.74,92,3.86,7,6,6.26,6.41
5.31,7,6.27,5,5,3.04,4.78
6.9,50,4.94,8,7,5.8,5.15
3.66,3,1.77,6,9,3.16,4.58
7.51,61,6.04,4,7,5.39,5.23
7.68,27,5.62,6,6,4.46,5.58
9.51,9,2.7,6,5,4.93,6.45
6.71,7,4.58,6,8,4.81,4.86
7.61,21,8.22,5,8,4.45,3.81
5.71,18,3.03,4,7,4.6,5.41
6.47,50,5.45,7,5,6.46,6.29
4.71,29,1.81,6,8,4.01,4.3
6.71,16,2.86,7,9,5.43,5.94
6.54,53,5.62,7,5,4.39,6.94
7.45,18,4.51,7,7,4.39,6.27
6.06,38,3.6,9,6,5.76,6.35
7.13,37,7.4,6,6,4.8,4.64
6.5,50,2.16,4,8,3.03,4.04
6.5,1,3.71,5,9,5.37,2.68
7.12,18,4.98,5,8,2.97,4.83
7.06,13,2.26,6,6,4.81,5.22
8.14,13,5.02,8,4,6.72,4.44
6.82,12,6.15,6,8,4.37,2.76
6.48,36,3.77,9,5,6.42,7.56
6.73,8,2.63,9,6,5.15,4.58
5.93,12,3.38,7,6,5.04,5.51
6.46,4,0.5,7,4,6.48,4.4
10.05,6,6.01,5,6,5.15,6.8
5.63,22,4.53,9,7,5.59,6.01
6.58,2,3.65,5,8,4.08,4.8
6.42,4,0.67,8,5,5.68,4.98
6.63,15,6.22,4,7,4.46,4.51
6.5,1,3.12,7,6,4.14,4.85
7.42,3,5.13,8,6,4.67,4.48
4.43,40,3.98,8,7,4.41,4.71
8.56,37,0.77,5,7,6.09,4.97
7.95,9,6.54,6,6,5.76,4.49
5.14,9,6.16,9,7,6.08,5.32
3.6,55,5.53,5,9,3.36,2.41
5.53,1,4.63,5,8,3.46,5.14
6.64,17,1.61,9,7,5.81,6.65
10.87,18,5.74,6,5,5.5,6.29
7.81,31,8.41,6,6,5.84,6.57
4.29,61,4.23,9,6,4.73,4.89
5.97,9,4.27,5,6,3.55,4.61
6.92,12,1.8,5,6,3.88,5.22
7.38,22,0.5,6,6,4.99,4.54
5.03,68,3.28,6,7,4.68,5.61
6.8,44,6.96,5,8,4.01,3.94
